iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;class
9;5;100;0;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;1;;neutral;friday;italian;average;querenburg;neutral ;friday ;italian ;;;5;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;word_accuracy_100
9;6;100;0;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;10 Euro.  ;request;price;cheap ;price ;closed;0;7;1;cheap ;price ;1;0;0;0;1;0;0;0;0;2;;neutral;friday;italian;cheap;querenburg;neutral ;friday ;italian ;;;6;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;cheap;querenburg;word_accuracy_100
9;7;100;0;4;In welchem Stadtteil möchten Sie essen gehen?;Im Uni-Center in Querenburg.  ;request;localization;querenburg ;localization ;closed;0;7;1;querenburg ;localization ;1;0;0;0;1;0;0;0;0;2;;neutral;friday;italian;cheap;querenburg;neutral ;friday ;italian ;cheap ;;6;0;0;provide ;5;hor ;hor ;cui20 ;prx3 ;;neutral;neutral;italian;cheap;querenburg;word_accuracy_100
9;8;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;31;0;;;;;;;;;;;0;2; 58 136;neutral;friday;italian;cheap;querenburg;neutral ;friday ;italian ;cheap ;querenburg ;6;;0;;0;hor ;hor ;cui20 ;prx3 ;loc12 ;neutral;neutral;italian;cheap;querenburg;word_accuracy_100
10;1;100;0;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte äh in Bochum indisch essen gehen.  ;request;ALL;indian bochum ;foodtype localization ;open;1;46;2;indian ;foodtype ;1;1;0;0;0;1;0;0;0;0;;neutral;neutral;indian;neutral;bochum;;;;;;2;0;0;provide ;8;;;;;;neutral;neutral;indian;neutral;neutral;word_accuracy_100
10;2;100;0;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Taj Mahal                Kortumstr. 9    } {Shalimar Große Borbach 11} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;29;0;;;;;;;;;;;0;0; 95 155;neutral;neutral;indian;neutral;bochum;;;indian ;;;2;;0;;0;hor ;hor ;cui34 ;;;neutral;neutral;indian;neutral;neutral;word_accuracy_100
11;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne wissen, wo ich Ente essen könnte.  ;request;ALL;poultry ;foodtype ;open;1;41;1;poultry yes ;foodtype logical ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;9;;;;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
11;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
12;1;100;0;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne Dienstag Abend in Grumme griechisch essen gehen. Der Preis soll dabei gering sein.  ;request;ALL;tuesday greek evening cheap grumme ;date foodtype time price localization ;open;1;41;5;tuesday evening grumme price ;date time localization field ;3;2;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;;;;;;5;0;0;provide ;16;;;;;;evening;tuesday;greek;cheap;grumme;word_accuracy_100
12;2;100;0;2;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Untere Preisklasse.  ;indicateValues;price;cheap ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme ;5;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc7 ;evening;tuesday;greek;cheap;grumme;word_accuracy_100
12;3;100;0;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;greek ;foodtype ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme ;5;0;0;provide ;1;hor6 ;hor6 ;;;loc7 ;evening;tuesday;greek;cheap;grumme;word_accuracy_100
12;4;100;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;grumme ;5;0;0;accept ;1;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;word_accuracy_100
12;5;100;0;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ich möchte dann in Weitmar essen gehen.  ;request;field;weitmar ;localization ;closed;1;28;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;grumme ;6;0;0;provide ;7;hor6 ;hor6 ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;word_accuracy_100
12;6;100;0;2;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Weitmar.  ;repetitionRequest;localization;weitmar ;localization ;closed;0;9;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;weitmar grumme ;6;0;0;provide ;1;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;word_accuracy_100
12;7;100;0;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;1;101;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;;weitmar grumme ;6;;0;;0;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;word_accuracy_100
13;1;100;0;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gern in der Innenstadt chinesisch essen gehen. Hallo?  ;request;ALL;chinese centre ;foodtype localization ;open;1;41;2;chinese centre ;foodtype localization ;2;0;0;0;1;0;0;0;2;0;;midday;neutral;chinese;expensive;centre;;;;;;2;0;0;provide ;10;;;;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;2;100;0;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für die Mittagspause  ;request;time;midday ;time ;choice;1;11;1;;;0;1;0;0;0;0;1;0;1;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;3;0;0;provide ;3;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;3;100;0;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;3;0;0;provide ;3;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;4;100;0;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Montag.  ;request;date;monday ;date ;closed;0;8;1;monday ;date ;1;0;0;0;1;0;0;0;1;1;;midday;monday;chinese;expensive;centre;midday ;;chinese ;;centre ;4;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;5;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;So 20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;;centre ;5;0;0;provide ;3;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;6;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;average ;centre ;5;0;0;accept ;1;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;7;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis auf 30 Euro.  ;request;field;expensive ;price ;closed;1;28;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;average ;centre ;6;0;0;provide ;5;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;8;100;0;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;30 Euro.  ;repetitionRequest;price;expensive ;price ;closed;0;9;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;expensive average ;centre ;6;0;0;provide ;2;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;9;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;expensive average ;centre ;6;0;0;accept ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;10;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis auf 50 Euro.  ;request;field;expensive ;price ;closed;1;28;1;expensive price ;price field ;1;0;0;1;0;0;0;1;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;expensive ;centre ;6;0;0;provide ;5;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;11;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nein.  ;offerModification;logical;no ;logical ;choice;0;13;1;no ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;expensive ;centre ;6;0;0;neglect ;1;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
13;12;100;0;3;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;expensive ;centre ;6;;0;;0;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
15;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne im in der Bochumer Innenstadt in Nähe des Hauptbahnhofs abends beim Italiener essen gehen.  ;request;ALL;italian centre ;foodtype localization ;open;1;41;2;italian centre yes ;foodtype localization logical ;2;0;0;1;0;0;0;1;2;0;;evening;neutral;italian;average;centre;;;;;;2;0;0;provide ;17;;;;;;evening;neutral;italian;average;centre;word_accuracy_100
15;2;100;0;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;1;0;;evening;neutral;italian;average;centre;;;italian ;;centre ;3;0;0;provide ;3;;hor ;cui20 ;;loc01 ;evening;neutral;italian;average;centre;word_accuracy_100
15;3;100;0;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Freitag.  ;request;date;friday ;date ;closed;0;8;1;friday ;date ;1;0;0;0;1;0;0;0;1;1;;evening;friday;italian;average;centre;evening ;;italian ;;centre ;4;0;0;provide ;1;hor ;hor ;cui20 ;;loc01 ;evening;neutral;italian;average;centre;word_accuracy_100
15;4;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;1;;evening;friday;italian;average;centre;evening ;friday ;italian ;;centre ;5;0;0;provide ;2;;;cui20 ;;loc01 ;evening;neutral;italian;average;centre;word_accuracy_100
15;5;100;0;5;Hier ist das passende Restaurant auf Ihre Anfrage.  {Da Capo                  Springerplatz 34} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;25;0;;;;;;;;;;;0;1;121;evening;friday;italian;average;centre;evening ;friday ;italian ;average ;centre ;5;;0;;0;hor ;hor ;cui20 ;prx5 ;loc01 ;evening;neutral;italian;average;centre;word_accuracy_100
16;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte ein Restaurant auswählen nach der Art der Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;10;;;;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
16;2;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Ich möchte ein Restaurant erfahren, wo ich Ente essen kann.  ;indicateValues;foodtype;poultry ;foodtype ;choice;1;16;1;poultry foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;2;0;0;provide ;10;;;;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
16;3;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;2;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
18;1;100;0;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne in der Mittagspause in der Innenstadt chinesisch essen gehen.  ;request;ALL;chinese midday centre ;foodtype time localization ;open;1;41;3;chinese centre yes ;foodtype localization logical ;2;1;0;1;0;0;0;1;1;0;;midday;neutral;chinese;expensive;centre;;;;;;3;0;0;provide ;12;;;;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
18;2;100;0;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;1;0;;midday;neutral;chinese;expensive;centre;;;chinese ;;centre ;3;0;0;provide ;3;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
18;3;100;0;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Montag.  ;request;date;monday ;date ;closed;0;8;1;monday ;date ;1;0;0;0;1;0;0;0;1;1;;midday;monday;chinese;expensive;centre;midday ;;chinese ;;centre ;4;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
18;4;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Es darf schon die hohe Preiskategorie sein.  ;request;price;expensive ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;1;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;;centre ;5;0;0;provide ;7;;;cui35 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
18;5;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Beliebig.  ;request;price;neutral ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;midday;monday;chinese;neutral;centre;midday ;monday ;chinese ;;centre ;6;0;0;provide ;1;;hor ;cui35 ;;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
18;6;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;50 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;3;;midday;monday;chinese;expensive;centre;midday ;monday ;chinese ;;centre ;6;0;0;provide ;2;hor ;hor ;cui35 ;;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
18;7;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Hm, 20 Euro, den Preis.  ;offerModification;logical;average price ;price field ;choice;0;13;2;average price ;price field ;2;0;0;0;1;0;0;0;0;4;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;expensive ;centre ;8;0;0;provide ;5;hor ;hor ;cui35 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
18;8;100;0;3;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;4;;midday;monday;chinese;average;centre;midday ;monday ;chinese ;average expensive ;centre ;8;;0;;0;hor ;hor ;cui35 ;prx7 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
19;1;100;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Nach der Art der Küche und den Ort. Ähm, ich suche ein italienisches Restaurant in Bochum Querenburg.  ;request;ALL;italian querenburg foodtype localization ;foodtype localization field field ;open;1;41;4;italian querenburg foodtype localization ;foodtype localization field field ;4;0;0;0;1;0;0;0;1;0;;neutral;neutral;italian;average;querenburg;;;;;;4;0;0;provide ;17;;;;;;neutral;neutral;italian;average;querenburg;word_accuracy_100
19;2;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;31;0;;;;;;;;;;;1;0; 58 136;neutral;neutral;italian;average;querenburg;;;italian ;;querenburg ;4;;0;;0;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg;word_accuracy_100
20;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich suche ein italienisches Restaurant in der Innenstadt Bochums, dass abends geöffnet hat.  ;request;ALL;italian evening centre ;foodtype time localization ;open;1;41;3;evening centre foodtype ;time localization field ;2;1;0;1;0;0;0;1;0;0;;evening;neutral;italian;neutral;centre;;;;;;3;0;0;provide ;13;;;;;;evening;neutral;italian;neutral;centre;word_accuracy_100
20;2;100;0;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;0;;evening;neutral;italian;neutral;centre;evening ;;;;centre ;3;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;;;;loc01 ;evening;neutral;italian;neutral;centre;word_accuracy_100
