iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
184;5;60;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Dann möchte ich gerne in Weitmar essen gehen.  ;offerModification;logical;weitmar ;localization ;choice;0;13;1;weitmar yes ;localization logical ;1;0;0;1;0;0;0;1;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;sunday ;greek ;;grumme ;6;0;0;provide ;8;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar
184;6;60;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Griechisch essen, Dienstag, in Weitmar, unteres Preisniveau, abends.  ;request;field;tuesday greek evening cheap weitmar ;date foodtype time price localization ;closed;1;28;5;tuesday greek iberian evening ;date foodtype foodtype time ;3;2;0;1;0;0;0;1;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;sunday ;greek ;;weitmar grumme ;6;0;0;provide ;8;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar
184;7;60;1;2;Wiederholen Sie bitte die Art der Küche.;Griechische Küche.  ;repetitionRequest;foodtype;greek ;foodtype ;closed;0;7;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday sunday ;greek iberian ;;grumme weitmar ;6;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;cui22 cui23 ;;loc8 ;evening;tuesday;greek;cheap;weitmar
184;8;60;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;sunday tuesday ;greek iberian ;;grumme weitmar ;6;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar
184;9;60;1;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;1;101;evening;tuesday;greek;cheap;weitmar;evening ;sunday tuesday ;greek ;;grumme weitmar ;6;;0;;0;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar
192;1;60;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;thai;neutral;neutral;;;;;;1;0;0;provide ;1;;;;;;neutral;neutral;thai;neutral;neutral
192;2;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;;;0;1;0;0;0;0;1;0;0;1;;neutral;neutral;neutral;neutral;neutral;;;;;;2;0;0;provide ;2;;;;;;neutral;neutral;thai;neutral;neutral
192;3;60;1;5;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Küche.  ;indicateValues;field;foodtype ;field ;open;1;33;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;1;;neutral;neutral;neutral;neutral;neutral;;;;;;2;0;0;provide ;1;;hor ;;;;neutral;neutral;thai;neutral;neutral
192;4;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;;;0;1;0;0;0;0;1;0;0;2;;neutral;neutral;greek;neutral;neutral;;;;;;3;0;0;provide ;1;;hor ;;;;neutral;neutral;thai;neutral;neutral
192;5;60;1;5;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Küche.  ;indicateValues;field;foodtype ;field ;open;1;33;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;2;;neutral;neutral;greek;neutral;neutral;;;;;;3;0;0;provide ;1;hor ;hor ;;;;neutral;neutral;thai;neutral;neutral
192;6;60;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Griechische Küche.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;2;;neutral;neutral;greek;neutral;neutral;;;;;;3;0;0;provide ;2;hor ;hor ;;;;neutral;neutral;thai;neutral;neutral
192;7;60;1;5;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;neutral;neutral;greek;neutral;neutral;;;greek ;;;3;0;0;affirm ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;8;60;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;3;;evening;neutral;greek;neutral;neutral;;;greek ;;;4;0;0;provide ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;9;60;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;neutral;greek;neutral;neutral;evening ;;greek ;;;4;0;0;affirm ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;10;60;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Mittwochs.  ;request;date;wednesday ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;0;4;;evening;wednesday;greek;neutral;neutral;evening ;;greek ;;;5;0;0;provide ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;11;60;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;0;4;;evening;wednesday;greek;neutral;neutral;evening ;;greek ;;;5;0;0;provide ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;12;60;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Dienstag.  ;request;date;tuesday ;date ;closed;0;8;1;tuesday ;date ;1;0;0;0;1;0;0;0;0;5;;evening;tuesday;greek;neutral;neutral;evening ;;greek ;;;6;0;0;provide ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;13;60;1;5;Sie möchten also Dienstag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;5;;evening;tuesday;greek;neutral;neutral;evening ;tuesday ;greek ;;;6;0;0;affirm ;1;;;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;14;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;2;;;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;15;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;1;;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;16;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;15.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;17;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;2;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;18;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;19;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;2;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;20;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;2;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;21;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;22;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;2 0.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;7;0;0;provide ;2;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;23;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Nix.  ;request;price;not_classifiable ;action ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;8;0;0;;1;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;24;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ich kann nicht mehr, haha. 15.  ;request;price;average ;price ;closed;0;7;1;evening yes no ;time logical logical ;0;1;0;3;0;0;0;1;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;;;8;0;0;provide ;6;hor ;hor ;cui22 ;;;neutral;neutral;thai;neutral;neutral
192;25;60;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;6;;evening;tuesday;greek;average;neutral;evening ;tuesday ;greek ;neutral ;;8;0;0;affirm ;1;hor ;hor ;cui22 ;neutral ;;neutral;neutral;thai;neutral;neutral
192;26;60;1;5;In welchem Stadtteil möchten Sie essen gehen?;Innenstadt.  ;request;localization;centre ;localization ;closed;0;7;1;centre ;localization ;1;0;0;0;1;0;0;0;0;7;;evening;tuesday;greek;average;centre;evening ;tuesday ;greek ;neutral ;;9;0;0;provide ;1;hor ;hor ;cui22 ;neutral ;;neutral;neutral;thai;neutral;neutral
192;27;60;1;5;Sie möchten also in der Innenstadt essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;0;7;;evening;tuesday;greek;average;centre;evening ;tuesday ;greek ;neutral ;centre ;9;0;0;affirm ;1;hor ;hor ;cui22 ;neutral ;loc01 ;neutral;neutral;thai;neutral;neutral
192;28;60;1;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Athen                    Westring 37     } {Attika                   Massenbergstr. 1} {Kosta im Kortländer      Herner Str. 1   } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;33;0;;;;;;;;;;;0;7; 102 103 106;evening;tuesday;greek;average;centre;evening ;tuesday ;greek ;neutral ;centre ;9;;0;;0;hor ;hor ;cui22 ;neutral ;loc01 ;neutral;neutral;thai;neutral;neutral
195;1;60;1;3;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne, äh, in Bochum in der Innenstadt mittags chinesisch essen gehen. Es kann teuer sein.  ;request;ALL;chinese midday expensive centre ;foodtype time price localization ;open;1;46;4;iberian midday expensive centre no ;foodtype time price localization logical ;3;0;1;1;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;;;;;;4;0;0;provide ;17;;;;;;midday;neutral;chinese;expensive;centre
195;2;60;1;3;Sie möchten also mittags in der Innenstadt in der oberen Preisklasse iberisch essen gehen?;Chinesisch essen gehen.  ;explConfirm;;chinese ;foodtype ;closed;0;14;1;repeat ;action ;0;1;0;1;0;0;0;1;0;0;;midday;neutral;chinese;expensive;centre;midday ;;iberian ;expensive ;centre ;4;0;0;provide ;3;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui23 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
195;3;60;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;midday;neutral;chinese;average;centre;midday ;;iberian ;expensive ;centre ;4;0;0;accept ;1;hor ;hor ;cui23 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
195;4;60;1;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Ich möchte gerne in der Innenstadt chinesisch essen gehen, in der mittleren Preisklasse.  ;request;field;chinese average centre ;foodtype price localization ;closed;1;28;3;chinese centre no ;foodtype localization logical ;2;1;0;1;0;0;0;1;0;1;;midday;neutral;chinese;average;centre;midday ;;iberian ;expensive ;centre ;5;0;0;provide ;13;hor ;hor ;cui23 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
195;5;60;1;3;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Chinesisch.  ;repetitionRequest;foodtype;chinese ;foodtype ;closed;0;9;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;average;centre;midday ;;chinese iberian ;expensive ;centre ;5;0;0;provide ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
195;6;60;1;3;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;midday;neutral;chinese;average;centre;midday ;;chinese iberian ;expensive ;centre ;5;0;0;affirm ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
195;7;60;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;neutral ;logical ;0;0;1;0;0;0;0;1;0;1;;midday;neutral;chinese;average;centre;midday ;;chinese ;expensive ;centre ;5;0;0;accept ;1;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
195;8;60;1;3;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;1;;midday;neutral;chinese;average;centre;midday ;;chinese ;expensive ;centre ;5;;0;;0;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;expensive;centre
