iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
33;3;70;1;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Hm, dann nicht ganz so teuer.  ;offerModification;logical;average ;price ;choice;0;13;1;expensive no ;price logical ;0;0;1;1;0;0;0;1;0;1;;midday;neutral;chinese;average;centre;;;chinese ;expensive ;centre ;5;0;0;provide ;6;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
33;4;70;1;3;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1;;midday;neutral;chinese;average;centre;;;chinese ;expensive ;centre ;5;NA;0;;0;hor ;hor ;cui35 ;prx5 prx6 prx7 prx8 ;loc01 ;midday;neutral;chinese;neutral;centre
35;1;80;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne Samstag Abend indisch essen gehen in der mittleren Preisklasse.  ;request;ALL;saturday indian evening average ;date foodtype time price ;open;1;41;4;saturday indian evening yes ;date foodtype time logical ;3;1;0;1;0;0;0;1;0;0;;evening;saturday;indian;average;neutral;;;;;;4;0;0;provide ;12;;;;;;evening;saturday;indian;average;neutral
35;2;80;1;5;Sie möchten also Samstag Abend indisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;saturday;indian;average;neutral;evening ;saturday ;indian ;;;4;0;0;affirm ;1;hor18 ;hor18 ;cui34 ;;;evening;saturday;indian;average;neutral
35;3;80;1;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Taj Mahal                Kortumstr. 9    } {Shalimar Große Borbach 11} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 95 155;evening;saturday;indian;average;neutral;evening ;saturday ;indian ;;;4;NA;0;;0;hor18 ;hor18 ;cui34 ;;;evening;saturday;indian;average;neutral
37;1;100;1;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Dienstag.  ;request;ALL;tuesday ;date ;open;1;46;1;tuesday ;date ;1;0;0;0;1;0;0;0;4;0;;evening;tuesday;greek;cheap;grumme;;;;;;1;0;0;provide ;1;;;;;;evening;tuesday;greek;cheap;grumme
37;2;100;1;2;Sie möchten also Dienstag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;4;0;;evening;tuesday;greek;cheap;grumme;;tuesday ;;;;1;0;0;affirm ;1;hor ;hor4 hor5 hor6 ;;;;evening;tuesday;greek;cheap;grumme
37;3;100;1;2;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abend. Abend.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;3;0;;evening;tuesday;greek;cheap;grumme;;tuesday ;;;;2;0;0;provide ;2;hor ;hor4 hor5 hor6 ;;;;evening;tuesday;greek;cheap;grumme
37;4;100;1;2;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;3;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;;2;0;0;affirm ;1;hor6 ;hor6 ;;;;evening;tuesday;greek;cheap;grumme
37;5;100;1;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;greek ;foodtype ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;;3;0;0;provide ;1;hor6 ;hor6 ;;;;evening;tuesday;greek;cheap;grumme
37;6;100;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;;3;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;;evening;tuesday;greek;cheap;grumme
37;7;100;1;2;Wieviel möchten Sie ungefähr pro Person ausgeben?;Untere Kategorie.  ;request;price;cheap ;price ;closed;0;7;1;cheap price ;price field ;1;0;0;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;;4;0;0;provide ;2;hor6 ;hor6 ;cui22 ;;;evening;tuesday;greek;cheap;grumme
37;8;100;1;2;Sie möchten also in der unteren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;cheap ;;4;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;prx1 prx2 prx3 ;;evening;tuesday;greek;cheap;grumme
37;9;100;1;2;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Arthemis                 Wasserstr. 149  } {Attika                   Massenbergstr. 1} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;27;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;0; 101 103;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;cheap ;;4;NA;0;;0;hor6 ;hor6 ;cui22 ;prx1 prx2 prx3 ;;evening;tuesday;greek;cheap;grumme
39;1;60;1;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Preis.  ;request;ALL;price ;field ;open;1;41;1;evening ;time ;0;1;0;1;0;0;0;1;3;0;;neutral;neutral;italian;average;querenburg;;;;;;1;0;0;provide ;1;;;;;;neutral;neutral;italian;average;querenburg
39;2;60;1;4;Sie möchten also abends essen gehen?;Nein.  ;explConfirm;;no ;logical ;closed;0;6;1;no ;logical ;1;0;0;0;1;0;0;0;3;0;;neutral;neutral;italian;average;querenburg;evening ;;;;;1;0;0;negate ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;;;;neutral;neutral;italian;average;querenburg
39;3;60;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Kann ich, hallo, zurück?  ;repetitionRequest;time;not_classifiable ;action ;closed;0;7;1;;;0;1;0;0;0;0;1;0;3;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;;4;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;;;;neutral;neutral;italian;average;querenburg
39;4;60;1;4;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Der Preis.  ;indicateValues;field;price ;field ;open;1;33;1;evening ;time ;0;1;0;1;0;0;0;1;3;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;2;hor ;hor ;;;;neutral;neutral;italian;average;querenburg
39;5;60;1;4;Sie möchten also abends essen gehen?;Nein.  ;explConfirm;;no ;logical ;closed;0;6;1;no ;logical ;1;0;0;0;1;0;0;0;3;0;;neutral;neutral;italian;average;querenburg;evening ;;;;;2;0;0;negate ;1;hor ;hor ;;;;neutral;neutral;italian;average;querenburg
39;6;60;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Ach leck mich doch am Arsch, zurück.  ;repetitionRequest;time;not_classifiable ;action ;closed;0;7;1;yes ;logical ;0;1;0;1;0;0;0;1;3;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;;7;hor ;hor ;;;;neutral;neutral;italian;average;querenburg
39;7;60;1;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Kehr, leck mich doch am Arsch. Abendessen.  ;request;time;evening ;time ;choice;1;11;1;midday ;time ;0;0;1;0;0;0;0;1;3;1;;evening;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;7;hor ;hor ;;;;neutral;neutral;italian;average;querenburg
39;8;60;1;4;Sie möchten also mittags essen gehen?;Hmhm. Ja von mir aus auch mittags. Ja. Ja.  ;explConfirm;;midday yes ;time logical ;closed;0;6;2;midday yes neutral ;time logical logical ;2;0;0;1;0;0;0;1;3;1;;evening;neutral;italian;average;querenburg;midday ;;;;;4;0;0;affirm provide ;9;hor ;hor ;;;;neutral;neutral;italian;average;querenburg
39;9;60;1;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Italienisch.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;;;0;1;0;0;0;0;1;0;2;1;;evening;neutral;italian;average;querenburg;midday ;;;;;5;0;0;provide ;1;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;;;;neutral;neutral;italian;average;querenburg
39;10;60;1;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Italienisch.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;italian ;foodtype ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;midday ;;;;;5;0;0;provide ;1;hor ;hor ;;;;neutral;neutral;italian;average;querenburg
39;11;60;1;4;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;midday ;;italian ;;;5;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;12;60;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Heute.  ;request;date;sunday ;date ;closed;0;8;1;sunday ;date ;1;0;0;0;1;0;0;0;2;2;;evening;sunday;italian;average;querenburg;midday ;;italian ;;;6;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;13;60;1;4;Sie möchten also Sonntag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;2;;evening;sunday;italian;average;querenburg;midday ;sunday ;italian ;;;6;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;14;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlere Preisklasse.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;2;;evening;sunday;italian;average;querenburg;midday ;sunday ;italian ;;;7;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;15;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlere Preisklasse.  ;request;price;average ;price ;closed;0;7;1;evening ;time ;0;1;0;1;0;0;0;1;1;2;;evening;sunday;italian;average;querenburg;midday ;sunday ;italian ;;;7;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;16;60;1;4;Könnten Sie bitte die gewünschte Tageszeit der Mahlzeit wiederholen?;Abendessen.  ;repetitionRequest;time;evening ;time ;closed;0;9;1;evening ;time ;1;0;0;0;1;0;0;0;1;2;;evening;sunday;italian;average;querenburg;evening midday ;sunday ;italian ;;;7;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;17;60;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;midday yes ;time logical ;1;0;0;1;0;0;0;1;1;2;;evening;sunday;italian;average;querenburg;evening midday ;sunday ;italian ;;;7;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;18;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;10 Euro.  ;request;price;cheap ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;3;;evening;sunday;italian;cheap;querenburg;midday evening ;sunday ;italian ;;;8;0;0;provide ;2;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;19;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlere Preisklasse, mittlere.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;4;;evening;sunday;italian;average;querenburg;evening midday ;sunday ;italian ;;;8;0;0;provide ;3;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;20;60;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittlere.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;1;4;;evening;sunday;italian;average;querenburg;evening midday ;sunday ;italian ;;;8;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
39;21;60;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;1;4;;evening;sunday;italian;average;querenburg;evening midday ;sunday ;italian ;average ;;8;0;0;affirm ;1;hor ;hor ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
39;22;60;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;35;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;4; 119 121 139;evening;sunday;italian;average;querenburg;evening midday ;sunday ;italian ;average ;;8;NA;0;;0;hor ;hor ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
44;1;70;1;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ähm, ich suche ein Restaurant mit italienischer Küche in mittlerer Preisklasse im Raum Bochum Querenburg.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;46;3;swiss time foodtype ;foodtype field field ;0;2;1;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;15;;;;;;neutral;neutral;italian;average;querenburg
44;2;70;1;4;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Ähm, Abendessen.  ;indicateValues;time;evening ;time ;choice;1;12;1;evening ;time ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;;;swiss ;;;4;0;0;provide ;2;;;neutral ;;;neutral;neutral;italian;average;querenburg
44;3;70;1;4;Sie möchten also abends essen gehen?;Hmhm.  ;explConfirm;;yes ;logical ;closed;0;6;1;;;0;1;0;0;0;0;1;0;0;1;;evening;neutral;italian;average;querenburg;evening ;;swiss ;;;4;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;neutral ;;;neutral;neutral;italian;average;querenburg
44;4;70;1;4;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;Abends.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;;;swiss ;;;4;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;neutral ;;;neutral;neutral;italian;average;querenburg
44;5;70;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;evening ;;swiss ;;;4;0;0;affirm ;1;hor ;hor ;neutral ;;;neutral;neutral;italian;average;querenburg
44;6;70;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Ist egal.  ;request;date;neutral ;date ;closed;0;8;1;neutral ;date ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;evening ;;swiss ;;;5;0;0;provide ;2;hor ;hor ;neutral ;;;neutral;neutral;italian;average;querenburg
44;7;70;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ähm, 15 bis 20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;evening ;neutral ;swiss ;;;5;0;0;provide ;5;hor ;hor ;neutral ;;;neutral;neutral;italian;average;querenburg
44;8;70;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;average;querenburg;evening ;neutral ;swiss ;average ;;5;0;0;affirm ;1;hor ;hor ;neutral ;prx7 ;;neutral;neutral;italian;average;querenburg
44;9;70;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Brinkhoff's Stammhaus    Harpener Hellweg 157} {Casa Portuguesa          Breite Str. 81  } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;32;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1; 11 113;evening;neutral;italian;average;querenburg;evening ;neutral ;swiss ;average ;;5;NA;0;;0;hor ;hor ;neutral ;prx7 ;;neutral;neutral;italian;average;querenburg
50;1;60;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte ganz gerne gegen 22 Uhr essen gehen.  ;request;ALL;evening ;time ;open;1;41;1;evening ja ;time logical ;1;0;0;1;0;0;0;1;2;0;;evening;neutral;italian;cheap;neutral;;;;;;1;0;0;provide ;9;;;;;;neutral;neutral;italian;cheap;neutral
50;2;60;1;5;Sie möchten also abends essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;6;1;;;0;1;0;0;0;0;1;0;2;0;;evening;neutral;italian;cheap;neutral;evening ;;;;;1;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;;;;neutral;neutral;italian;cheap;neutral
50;3;60;1;5;Wiederholen Sie bitte die Tageszeit der Mahlzeit.;22 Uhr.  ;repetitionRequest;time;evening ;time ;closed;0;7;1;evening ;time ;1;0;0;0;1;0;0;0;2;0;;evening;neutral;italian;cheap;neutral;;;;;;1;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;;;;neutral;neutral;italian;cheap;neutral
50;4;60;1;5;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;neutral;italian;cheap;neutral;evening ;;;;;1;0;0;affirm ;1;hor ;hor ;;;;neutral;neutral;italian;cheap;neutral
50;5;60;1;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Italienisch.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;;;0;1;0;0;0;0;1;0;1;0;;evening;neutral;italian;cheap;neutral;evening ;;;;;2;0;0;provide ;1;hor ;hor ;;;;neutral;neutral;italian;cheap;neutral
50;6;60;1;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Italienisch.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;italian ;foodtype ;1;0;0;0;1;0;0;0;1;0;;evening;neutral;italian;cheap;neutral;evening ;;;;;2;0;0;provide ;1;hor ;hor ;;;;neutral;neutral;italian;cheap;neutral
50;7;60;1;5;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;neutral;italian;cheap;neutral;evening ;;italian ;;;2;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;cheap;neutral
50;8;60;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Montags.  ;request;date;monday ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;1;1;;evening;monday;italian;cheap;neutral;evening ;;italian ;;;3;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;cheap;neutral
50;9;60;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Montags.  ;request;date;monday ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;1;1;;evening;monday;italian;cheap;neutral;evening ;;italian ;;;3;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;cheap;neutral
50;10;60;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Montag.  ;request;date;monday ;date ;closed;0;8;1;monday ;date ;1;0;0;0;1;0;0;0;1;1;;evening;monday;italian;cheap;neutral;evening ;;italian ;;;3;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;cheap;neutral
50;11;60;1;5;Sie möchten also Montag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;monday;italian;cheap;neutral;evening ;monday ;italian ;;;3;0;0;affirm ;1;;;cui20 ;;;neutral;neutral;italian;cheap;neutral
50;12;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;Äh, 10 Euro.  ;request;price;cheap ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;1;;evening;monday;italian;cheap;neutral;evening ;monday ;italian ;;;4;0;0;provide ;3;;;cui20 ;;;neutral;neutral;italian;cheap;neutral
50;13;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;10 Euro.  ;request;price;cheap ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;1;;evening;monday;italian;cheap;neutral;evening ;monday ;italian ;;;4;0;0;provide ;2;;hor ;cui20 ;;;neutral;neutral;italian;cheap;neutral
50;14;60;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;10 Mark.  ;request;price;cheap ;price ;closed;0;7;1;cheap ;price ;1;0;0;0;1;0;0;0;0;1;;evening;monday;italian;cheap;neutral;evening ;monday ;italian ;;;4;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;cheap;neutral
50;15;60;1;5;Sie möchten also in der unteren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;repeat ;action ;0;1;0;1;0;0;0;1;0;1;;evening;monday;italian;cheap;neutral;evening ;monday ;italian ;cheap ;;4;0;0;affirm ;1;hor ;hor ;cui20 ;prx1 ;;neutral;neutral;italian;cheap;neutral
50;16;60;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;evening;monday;chinese;cheap;neutral;evening ;monday ;italian ;cheap ;;4;0;0;accept ;1;hor ;hor ;cui20 ;prx1 ;;neutral;neutral;italian;cheap;neutral
